Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3195,43.0,Other,,Footwear,3720,SURAT,L,Gold,Summer,4.6,No,Standard,No,No,10,Debit Card,Bi-Weekly
3196,,Male,Wallet,Accessories,4301,Hyderabad,S,Red,Spring,4.9,No,Next Day Air,No,No,36,Debit Card,Quarterly
3197,24.0,Female,,Accessories,4352,Patna,L,Maroon,Winter,2.8,No,Express,No,No,21,Paytm,Fortnightly
3198,27.0,M,T-Shirt,Clothing,5248,Ahmedabad,M,Teal,Spring,3.2,No,Free Shipping,No,No,29, Debit Card ,Every 3 Months
3199,61.0,Female,Watch,Accessories,6995,Vadodara  ,L,Peach,Winter,2.8,No,Free Shipping,No,No,39,upi,Weekly
3200,59.0,Female,Handbag,Accessories,3076,Bhopal  ,XL,Pink,Winter,4.2,No,Express,No,No,16,UPI,Monthly
3201,67.0,Female,Saree,Clothing,1909,Kochi,L,Black,Spring,4.8,No,Free Shipping,No,No,32,UPI,Monthly
3202,46.0,Female,,Clothing,3043,Mumbai,S,Indigo,Fall,2.8,No,2-Day Shipping,No,No,34,Google Pay,Monthly
3203,65.0,Female,Watch,Accessories,2726,VADODARA,L,Green,Fall,4.5,No,Standard,No,No,38,Net Banking,Annually
3204,63.0,Male,Coat,Outerwear,2334,Mumbai  ,L,Teal,Spring,4.1,No,Express,No,No,14,UPI,Annually
3205,57.0,Male,Jacket,Outerwear,6810,chandigarh,XL,Lavender,Fall,4.3,No,Free Shipping,No,No,23,cash,Bi-Weekly
3206,40.0,,Trousers,Clothing,1715,Jaipur  ,XL,Magenta,Fall,4.4,No,2-Day Shipping,No,No,50,UPI,Every 3 Months
3207,36.0,Male,Mojaris,Footwear,3887,Bhopal  ,M,Brown,Winter,3.0,No,Free Shipping,No,No,49,Paytm,Monthly
3208,67.0,Male,Kurti,Clothing,2031,Nagpur,XL,Beige,Summer,2.7,No,Next Day Air,No,No,14,Credit Card,Annually
3209,61.0,F,Watch,Accessories,2300, Surat ,L,Indigo,Winter,3.3,No,2-Day Shipping,No,No,42,CASH,Weekly
3210,64.0,Male,Boots,Footwear,2508,nagpur,L,Peach,Fall,4.3,No,Standard,No,No,39,Credit Card,Annually
3211,30.0,Male,Jacket,Clothing,4974,Vadodara  ,M,Magenta,Summer,2.9,No,Express,No,No,43,upi,Bi-Weekly
3212,53.0,Female,Kurta,Clothing,4836,Kolkata,L,Turquoise,Winter,4.9,No,Standard,No,No,12,NET BANKING,Monthly
3213,27.0,Male,Slippers,Footwear,1569,Nagpur,M,Indigo,Winter,3.6,No,2-Day Shipping,No,No,21,UPI,Weekly
3214,27.0,Male,Belt,Accessories,4069, Vadodara ,M,Brown,Winter,3.3,No,Standard,No,No,33,UPI,Monthly
3215,53.0,Male,T-Shirt,Clothing,6000,Ahmedabad,M,Yellow,Spring,3.1,No,Free Shipping,No,No,6,DEBIT CARD,Annually
3216,34.0,Female,Coat,Outerwear,6648,Jaipur,M,Magenta,Summer,2.7,No,Free Shipping,No,No,10,PAYTM,Every 3 Months
3217,39.0,Female,Trousers,Clothing,6341,kolkata,S,Olive,Winter,3.4,No,Next Day Air,No,No,18,Paytm,Weekly
3218,44.0,Female,Belt,Accessories,4447,CHENNAI,M,Silver,Fall,3.4,No,Express,No,No,46,Net Banking,Weekly
3219,37.0,Male,Trousers,Clothing,2500,Bhopal,M,Teal,Fall,3.9,No,Express,No,No,49, Paytm ,Monthly
3220,57.0,Female,Coat,Outerwear,3125,Chandigarh,L,White,Summer,3.5,No,2-Day Shipping,No,No,39,Credit Card,Weekly
3221,38.0,Female,Sunglasses,Accessories,1976,Delhi,M,Blue,Fall,4.1,No,Free Shipping,No,No,16, Cash ,Monthly
3222,21.0,Other,Lehenga,Clothing,5651,Chandigarh,M,Yellow,Winter,3.2,No,Standard,No,No,28,Cash,Annually
3223,45.0,F,Cap,Accessories,6464,Agra,S,Maroon,Fall,4.6,No,Store Pickup,No,No,22,Google Pay,Quarterly
3224,68.0,Other,Shirt,Clothing,4739,Jaipur  ,S,Gray,Spring,3.9,No,Standard,No,No,36,Credit Card,Bi-Weekly
3225,37.0,Male,Shirt,Clothing,6125,MUMBAI,L,Indigo,Winter,2.7,No,Free Shipping,No,No,18,paytm,Monthly
3226,53.0,Male,T-Shirt,Clothing,7218,bhopal,M,Pink,Fall,3.0,No,Store Pickup,No,No,31,Net Banking,Weekly
3227,57.0,Male,Slippers,Footwear,5245,Hyderabad  ,XL,Beige,Spring,3.3,No,Next Day Air,No,No,38,PhonePe,Fortnightly
3228,28.0,F,Belt,Accessories,5083,Hyderabad,XL,White,Fall,2.7,No,Free Shipping,No,No,42, Google Pay ,Quarterly
3229,37.0,Female,Cap,Accessories,7240,Vadodara,M,Yellow,Spring,4.6,No,2-Day Shipping,No,No,27, UPI ,Annually
3230,54.0,Female,Shirt,Clothing,5071,Surat,M,Teal,Fall,2.7,No,Express,No,No,24,Debit Card,Monthly
3231,49.0,Male,Sandals,Footwear,3567,agra,M,Olive,Summer,2.5,No,Next Day Air,No,No,38,Credit Card,Annually
3232,62.0,Male,Loafers,Footwear,7342,Patna,M,Maroon,Winter,4.4,No,Free Shipping,No,No,9,debit card,Annually
3233,45.0,Other,Kurti,Clothing,2452,AGRA,M,White,Spring,4.0,No,Next Day Air,No,No,19,Google Pay,Monthly
3234,45.0,Male,Backpack,Accessories,5461, Nagpur ,M,Lavender,Fall,3.8,No,Express,No,No,11,NET BANKING,Bi-Weekly
3235,49.0,male,Belt,Accessories,7320,Kolkata,M,Black,Winter,2.5,No,2-Day Shipping,No,No,16,cash,Quarterly
3236,27.0,Female,Wallet,Accessories,5203,Indore,M,Green,Summer,4.0,No,Free Shipping,No,No,18,Net Banking,Monthly
3237,63.0,Male,Sunglasses,Accessories,6443,Bhopal,L,Olive,Fall,4.1,No,Next Day Air,No,No,8, PhonePe ,Monthly
3238,61.0,Female,Ethnic Top,Clothing,4136,agra,M,Gray,Summer,2.8,No,Express,No,No,4,Google Pay,Weekly
3239,25.0,Male,Slippers,Footwear,6399,Chennai  ,XL,Teal,Fall,3.4,No,2-Day Shipping,No,No,37,Credit Card,Quarterly
3240,33.0,F,Scarf,Accessories,2335, Nagpur ,M,Charcoal,Fall,2.7,No,2-Day Shipping,No,No,30,Paytm,Monthly
3241,56.0,Male,Loafers,Footwear,2629, Delhi ,M,Violet,Fall,3.8,No,2-Day Shipping,No,No,37,UPI,Monthly
3242,50.0,Male,Scarf,Accessories,4257,Lucknow,M,Lavender,Summer,4.4,No,Store Pickup,No,No,30,Paytm,Quarterly
3243,45.0,F,Lehenga,Clothing,5652,Surat,S,Beige,Fall,2.8,No,Express,No,No,17,Paytm,Weekly
3244,45.0,Female,Trousers,Clothing,7482,Chandigarh,L,Black,Summer,5.0,No,Store Pickup,No,No,11,Net Banking,Every 3 Months
3245,65.0,Male,Ethnic Top,Clothing,6127,patna,M,Black,Fall,4.7,No,Express,No,No,42, Credit Card ,Annually
3246,63.0,Male,Lehenga,Clothing,5721,Chennai,M,Purple,Fall,3.2,No,Next Day Air,No,No,20,Paytm,Weekly
3247,70.0,Male,Mojaris,Footwear,7518,DELHI,M,Magenta,Summer,2.9,No,Store Pickup,No,No,37,Net Banking,Monthly
3248,53.0,F,Shawl,Accessories,6791,Bhopal,M,Teal,Summer,3.7,No,Express,No,No,12, Paytm ,Fortnightly
3249,22.0,Female,Saree,Clothing,5884, Chandigarh ,S,Teal,Summer,4.2,No,Free Shipping,No,No,41,,Quarterly
3250,26.0,Male,Shawl,Accessories,6190,,M,Pink,Summer,3.4,No,Express,No,No,32, Net Banking ,Quarterly
3251,23.0,Male,Coat,Outerwear,6754,,M,Teal,Spring,2.9,No,2-Day Shipping,No,No,15,credit card,Weekly
3252,25.0,Female,Coat,Outerwear,1566,Surat,M,Gold,Winter,3.7,No,Standard,No,No,39,PHONEPE,Quarterly
3253,69.0,Male,Slippers,Footwear,1512,JAIPUR,L,Brown,Spring,2.7,No,Store Pickup,No,No,48,Paytm,Fortnightly
3254,36.0,F,Scarf,Accessories,4667, Varanasi ,M,Brown,Fall,3.2,No,2-Day Shipping,No,No,8,Google Pay,Fortnightly
3255,21.0,Male,Ethnic Top,Clothing,2470,Agra,S,Magenta,Winter,4.9,No,Store Pickup,No,No,11, Cash ,Every 3 Months
3256,57.0,Female,Saree,Clothing,3047, Agra ,M,Black,Fall,2.8,No,Next Day Air,No,No,36,UPI,Monthly
3257,60.0,Male,Wallet,Accessories,1804,bhopal,L,Teal,Winter,4.7,No,Free Shipping,No,No,50,debit card,Every 3 Months
3258,44.0,Male,Saree,Clothing,7358, Chennai ,M,Brown,Fall,3.3,No,Express,No,No,39,UPI,Every 3 Months
3259,31.0,,Sandals,Footwear,3641, Lucknow ,M,Magenta,Spring,4.3,No,Express,No,No,11,Credit Card,Bi-Weekly
3260,57.0,female,Watch,Accessories,6992,Nagpur,XL,Indigo,Fall,3.7,No,2-Day Shipping,No,No,5,Net Banking,Every 3 Months
3261,,female,,Accessories,2632,Chennai,M,Violet,Summer,4.5,No,2-Day Shipping,No,No,7,DEBIT CARD,Annually
3262,48.0,Female,Sunglasses,Accessories,3887,Indore  ,L,Cyan,Winter,3.4,No,Store Pickup,No,No,50, Credit Card ,Weekly
3263,42.0,Female,Kurti,Clothing,2732,Pune,M,Violet,Spring,2.7,No,Standard,No,No,21,Cash,Every 3 Months
3264,,Male,Jacket,Clothing,5037,Jaipur  ,S,Black,Fall,4.4,No,Express,No,No,31,NET BANKING,Fortnightly
3265,28.0,male,Kurta,Clothing,3723,BENGALURU,S,Charcoal,Winter,4.0,No,Express,No,No,39, Cash ,Bi-Weekly
3266,40.0,Other,Watch,Accessories,7396,surat,M,White,Winter,3.2,No,Express,No,No,28,PhonePe,Fortnightly
3267,49.0,Male,Coat,Outerwear,5520, Indore ,S,Gray,Winter,4.2,No,Next Day Air,No,No,33,Paytm,Weekly
3268,37.0,Male,Trousers,Clothing,3328,vadodara,L,Pink,Winter,3.0,No,Store Pickup,No,No,42,Credit Card,Quarterly
3269,22.0,Male,T-Shirt,Clothing,7257,Kochi,M,Cyan,Fall,2.8,No,Free Shipping,No,No,5,Cash,Every 3 Months
3270,,Male,Saree,Clothing,4541,Bengaluru,M,Blue,Winter,4.9,No,Express,No,No,25,CREDIT CARD,Monthly
3271,59.0,Male,T-Shirt,Clothing,1978,bhopal,M,Indigo,Winter,4.7,No,Express,No,No,48,UPI,Annually
3272,35.0,female,Saree,Clothing,4209,Jaipur,XL,Magenta,Spring,4.4,No,Standard,No,No,30,PAYTM,Weekly
3273,58.0,F,,Footwear,7251,Pune,M,Lavender,Winter,3.1,No,Next Day Air,No,No,34,PhonePe,Quarterly
3274,58.0,F,Backpack,Accessories,3534,Jaipur,S,Orange,Summer,2.6,No,Free Shipping,No,No,34,Cash,Every 3 Months
3275,46.0,Other,Jacket,Clothing,1359,Patna,M,Cyan,Spring,3.9,No,Store Pickup,No,No,14,Net Banking,Fortnightly
3276,43.0,F,Saree,Clothing,6601,Vadodara  ,XL,Green,Summer,2.6,No,2-Day Shipping,No,No,2,Credit Card,Weekly
3277,39.0,Male,Shawl,Accessories,7474,Chennai,M,White,Summer,4.0,No,Store Pickup,No,No,41,Credit Card,Every 3 Months
3278,59.0,Male,,Clothing,6611,Patna,M,Blue,Spring,4.9,No,Store Pickup,No,No,3,net banking,Monthly
3279,59.0,Female,Kurta,Clothing,5118,Hyderabad,M,Black,Summer,3.3,No,2-Day Shipping,No,No,18,Credit Card,Weekly
3280,59.0,Male,Handbag,Accessories,3919,MUMBAI,S,Red,Fall,3.0,No,Express,No,No,1,UPI,Fortnightly
3281,45.0,Male,Belt,Accessories,4095,INDORE,L,Red,Winter,2.7,No,Next Day Air,No,No,5,Cash,Monthly
3282,27.0,Other,Ethnic Top,Clothing,5126,Jaipur  ,L,Gold,Winter,3.1,No,Free Shipping,No,No,41,CREDIT CARD,Annually
3283,24.0,Male,T-Shirt,Clothing,6951,jaipur,M,Red,Fall,4.8,No,Next Day Air,No,No,5,credit card,Monthly
3284,47.0,Male,Jacket,Outerwear,1986,KOLKATA,L,Purple,Spring,2.9,No,Express,No,No,10, UPI ,Every 3 Months
3285,70.0,Male,Backpack,Accessories,5819,Chandigarh,L,White,Spring,4.5,No,2-Day Shipping,No,No,20,credit card,Annually
3286,58.0,Male,Cap,Accessories,2485,DELHI,XL,Magenta,Fall,4.6,No,Free Shipping,No,No,11,Net Banking,Weekly
3287,45.0,F,Jacket,Outerwear,5053,Hyderabad,L,Pink,Winter,5.0,No,Express,No,No,4,paytm,Fortnightly
3288,24.0,Female,Ethnic Top,Clothing,4649,Patna  ,L,Black,Spring,4.3,No,2-Day Shipping,No,No,38,PAYTM,Weekly
3289,67.0,F,Cap,Accessories,4632,Patna,XL,White,Spring,4.9,No,Next Day Air,No,No,19,UPI,Bi-Weekly
3290,31.0,Male,Scarf,Accessories,3871,Patna  ,M,Maroon,Summer,4.0,No,2-Day Shipping,No,No,16,Paytm,Every 3 Months
3291,52.0,Male,Coat,Outerwear,6318,MUMBAI,L,Black,Spring,3.1,No,Free Shipping,No,No,2,,Monthly
3292,29.0,F,Sunglasses,Accessories,3860,Jaipur,L,Olive,Fall,2.6,No,2-Day Shipping,No,No,11,Debit Card,Monthly
3293,62.0,male,Backpack,Accessories,1686,Ahmedabad,L,Gray,Spring,4.9,No,Standard,No,No,18,debit card,Fortnightly
3294,,F,Coat,Outerwear,6666,Pune,M,Gold,Spring,3.5,No,2-Day Shipping,No,No,47,phonepe,Fortnightly
3295,62.0,Other,T-Shirt,Clothing,4575, Hyderabad ,S,Magenta,Spring,4.5,No,Store Pickup,No,No,15,credit card,Bi-Weekly
3296,70.0,Female,Trousers,Clothing,2702, Vadodara ,S,Lavender,Summer,2.8,No,Next Day Air,No,No,15,Phone Pay,Weekly
3297,20.0,Female,Kurta,Clothing,1592,Bengaluru,M,Green,Spring,4.2,No,Next Day Air,No,No,47,paytm,Quarterly
3298,67.0,M,Cap,Accessories,6122,kolkata,M,Violet,Fall,4.1,No,Free Shipping,No,No,47,UPI,Monthly
3299,65.0,Male,Jacket,Outerwear,5605,Bhopal,M,Brown,Fall,3.5,No,Express,No,No,6,DEBIT CARD,Every 3 Months
3300,45.0,Female,Lehenga,Clothing,2324, Bhopal ,L,Teal,Spring,4.0,No,2-Day Shipping,No,No,18,UPI,Monthly
3301,26.0,male,Scarf,Accessories,5969,AHMEDABAD,M,Charcoal,Spring,4.0,No,Express,No,No,40,PhonePe,Bi-Weekly
3302,36.0,Other,Saree,Clothing,4196, Delhi ,XL,Charcoal,Summer,2.5,No,Free Shipping,No,No,31,Net Banking,Fortnightly
3303,,Male,Jeans,Clothing,6210,hyderabad,XL,Beige,Winter,4.2,No,Standard,No,No,31,Paytm,Bi-Weekly
3304,20.0,male,Wallet,Accessories,4516,Chandigarh,S,Turquoise,Summer,3.4,No,Next Day Air,No,No,4,Cash,Fortnightly
3305,30.0,Male,,Accessories,6029,Bengaluru,XL,Orange,Fall,4.8,No,Next Day Air,No,No,36,Credit Card,Every 3 Months
3306,34.0,male,Shirt,Clothing,2998,patna,L,Cyan,Summer,4.9,No,Standard,No,No,31,Cash,Bi-Weekly
3307,63.0,Female,Jacket,Outerwear,3017,Nagpur,L,Orange,Summer,3.6,No,Store Pickup,No,No,6,Paytm,Fortnightly
3308,18.0,Female,Backpack,Accessories,2661,LUCKNOW,S,Green,Winter,4.0,No,Store Pickup,No,No,1,Debit Card,Monthly
3309,55.0,Female,Ethnic Top,Clothing,5250,Bhopal  ,M,Pink,Fall,2.6,No,Express,No,No,29,Net Banking,Monthly
3310,48.0,Female,Belt,Accessories,3599,SURAT,M,Blue,Summer,3.1,No,Store Pickup,No,No,19,Paytm,Monthly
3311,45.0,Male,Jacket,Outerwear,2030,Lucknow,M,Pink,Winter,3.6,No,Free Shipping,No,No,12, UPI ,Fortnightly
3312,29.0,male,Backpack,Accessories,3739,Kochi,L,Blue,Summer,4.0,No,Express,No,No,18, Google Pay ,Annually
3313,55.0,Male,Loafers,Footwear,5697,Patna,L,Black,Summer,3.9,No,Next Day Air,No,No,45,Net Banking,Quarterly
3314,55.0,Female,Cap,Accessories,2237,Chennai,XL,Black,Fall,3.9,No,Express,No,No,45,DEBIT CARD,Monthly
3315,55.0,Female,Lehenga,Clothing,7204,Kolkata,M,Violet,Spring,3.3,No,Standard,No,No,8,CASH,Quarterly
3316,48.0,Male,Handbag,Accessories,4992,Mumbai,S,Gold,Summer,2.9,No,Standard,No,No,4, Credit Card ,Every 3 Months
3317,42.0,male,Kurti,Clothing,3216,Nagpur,M,Olive,Summer,3.1,No,Free Shipping,No,No,5,Debit Card,Fortnightly
3318,21.0,Female,Belt,Accessories,5203,Hyderabad,XL,Pink,Summer,4.7,No,Standard,No,No,30,Debit Card,Quarterly
3319,45.0,Female,Jacket,Outerwear,3356,Kochi  ,M,Olive,Summer,3.9,No,Free Shipping,No,No,15,Credit Card,Monthly
3320,23.0,Female,Saree,Clothing,2452,LUCKNOW,M,Indigo,Summer,4.3,No,Next Day Air,No,No,17,Cash,Every 3 Months
3321,66.0,Male,Jacket,Clothing,3164,Bengaluru  ,XL,Silver,Fall,4.2,No,2-Day Shipping,No,No,45,Debit Card,Every 3 Months
3322,32.0,M,Coat,Outerwear,7664,BENGALURU,S,Charcoal,Winter,4.3,No,Next Day Air,No,No,3,upi,Annually
3323,52.0,Female,Saree,Clothing,7008,Surat,XL,Orange,Winter,4.6,No,Next Day Air,No,No,43,paytm,Weekly
3324,54.0,Female,Shawl,Accessories,5784,Kolkata  ,M,Yellow,Winter,3.8,No,Free Shipping,No,No,4,UPI,Monthly
3325,37.0,Female,Ethnic Top,Clothing,2588,Nagpur,S,Red,Fall,3.3,No,Standard,No,No,41, Paytm ,Weekly
3326,29.0,Female,Sneakers,Footwear,7098,BHOPAL,M,Maroon,Fall,3.7,No,2-Day Shipping,No,No,16,GOOGLE PAY,Monthly
3327,47.0,Female,Wallet,Accessories,6952,varanasi,M,Magenta,Summer,4.3,No,Standard,No,No,10,Debit Card,Annually
3328,47.0,Other,Jeans,Clothing,4661,Chandigarh  ,M,Black,Spring,4.1,No,Express,No,No,2,Google Pay,Quarterly
3329,42.0,Male,Boots,Footwear,2697,Hyderabad,M,Violet,Spring,3.2,No,Free Shipping,No,No,11,Phone Pay,Bi-Weekly
3330,34.0,Male,Wallet,Accessories,4078, Kolkata ,M,Gray,Winter,3.8,No,Express,No,No,1,Cash,Bi-Weekly
3331,38.0,Female,Sandals,Footwear,7019, Delhi ,M,Black,Spring,3.2,No,2-Day Shipping,No,No,41,Paytm,Quarterly
3332,55.0,Male,Shawl,Accessories,4152,Varanasi,M,Pink,Summer,3.5,No,Free Shipping,No,No,39,UPI,Quarterly
3333,27.0,Male,Ethnic Top,Clothing,1742,Indore,M,Silver,Summer,3.1,No,2-Day Shipping,No,No,1,Net Banking,Bi-Weekly
3334,55.0,F,Jacket,Clothing,2823,surat,M,Violet,Spring,4.2,No,Express,No,No,3, UPI ,Monthly
3335,66.0,female,Jeans,Clothing,1831, Nagpur ,M,Beige,Summer,3.4,No,Free Shipping,No,No,21,Debit Card,Annually
3336,44.0,Male,Sunglasses,Accessories,6985,ahmedabad,XL,Cyan,Winter,3.5,No,Express,No,No,48,UPI,Quarterly
3337,39.0,Male,T-Shirt,Clothing,3571,Bhopal,M,Brown,Fall,4.0,No,Free Shipping,No,No,24,PhonePe,Annually
3338,23.0,Female,Jacket,Outerwear,1527,,L,Blue,Winter,4.4,No,2-Day Shipping,No,No,45,Credit Card,Bi-Weekly
3339,29.0,Female,Jacket,Clothing,7042, Surat ,L,White,Winter,2.9,No,2-Day Shipping,No,No,46,UPI,Monthly
3340,20.0,Female,Watch,Accessories,7297,JAIPUR,M,Cyan,Fall,3.6,No,Store Pickup,No,No,35,Debit Card,Fortnightly
3341,42.0,Male,Jacket,Clothing,2860,mumbai,XL,Maroon,Fall,4.4,No,Free Shipping,No,No,47,google pay,Fortnightly
3342,55.0,Male,Jacket,Outerwear,3667,Chennai,XL,Olive,Summer,,No,Standard,No,No,35,Cash,Monthly
3343,66.0,Female,Jacket,Outerwear,6028,kolkata,M,Violet,Spring,3.8,No,Free Shipping,No,No,45,UPI,Weekly
3344,24.0,,Kurta,Clothing,2333,PUNE,XL,Green,Winter,3.6,No,2-Day Shipping,No,No,6,UPI,Bi-Weekly
3345,62.0,Female,Backpack,Accessories,3433,Delhi  ,XL,Magenta,Fall,4.3,No,Free Shipping,No,No,20,UPI,Annually
889,49.0,Male,Sunglasses,Accessories,5674, Kolkata ,S,Gold,Spring,,Yes,Express,Yes,Yes,44,debit card,Annually
3347,30.0,Male,Jacket,Clothing,7542,VARANASI,M,Black,Summer,3.4,No,Express,No,No,30,cash,Quarterly
3348,22.0,male,Mojaris,Footwear,5169,Bhopal,XL,Cyan,Summer,4.4,No,Standard,No,No,28,Credit Card,Bi-Weekly
3349,28.0,Female,T-Shirt,Clothing,5464,Indore,L,Gray,Winter,2.8,No,Standard,No,No,15,,Every 3 Months
3350,35.0,Female,Cap,Accessories,5737,Indore,M,Red,Fall,2.8,No,Store Pickup,No,No,29, Credit Card ,Quarterly
3351,45.0,M,Wallet,Accessories,2343,Chandigarh,S,Olive,Fall,4.9,No,2-Day Shipping,No,No,15,Credit Card,Bi-Weekly
3352,43.0,Male,Lehenga,Clothing,3807,Hyderabad,L,Cyan,Spring,4.2,No,2-Day Shipping,No,No,18,Cash,Fortnightly
3353,55.0,Female,Wallet,Accessories,7256,PATNA,M,Teal,Summer,2.9,No,Next Day Air,No,No,7,Cash,Bi-Weekly
3354,31.0,Male,Kurti,Clothing,4838,Pune,L,Teal,Fall,4.6,No,Free Shipping,No,No,19,PhonePe,Every 3 Months
3355,42.0,Other,Ethnic Top,Clothing,3221,Hyderabad,M,Orange,Fall,2.8,No,Next Day Air,No,No,15,Google Pay,Weekly
3356,40.0,female,Jacket,Clothing,2159,Surat,M,Peach,Spring,2.6,No,Store Pickup,No,No,3,UPI,Bi-Weekly
3357,39.0,Male,T-Shirt,Clothing,3627,Agra  ,M,Silver,Summer,3.5,No,Store Pickup,No,No,13,UPI,Bi-Weekly
3358,41.0,,Jeans,Clothing,5004,jaipur,M,Pink,Winter,3.5,No,Free Shipping,No,No,37, UPI ,Monthly
3359,56.0,F,Jeans,Clothing,4234,Chandigarh,M,Magenta,Fall,3.4,No,2-Day Shipping,No,No,26,Credit Card,Annually
3360,43.0,male,Shawl,Accessories,5633,Ahmedabad,L,Red,Fall,3.9,No,Next Day Air,No,No,29,Net Banking,Monthly
3361,22.0,Male,Jacket,Outerwear,6251,Delhi,M,Maroon,Spring,3.3,No,2-Day Shipping,No,No,47,Cash,Every 3 Months
3362,47.0,female,Sneakers,Footwear,1875,ahmedabad,M,Silver,Spring,4.1,No,Free Shipping,No,No,47,Paytm,Bi-Weekly
3363,50.0,Female,Backpack,Accessories,4508,patna,M,Gray,Summer,3.0,No,Next Day Air,No,No,48,Net Banking,Fortnightly
3364,58.0,Female,Lehenga,Clothing,1679,hyderabad,M,Turquoise,Winter,3.0,No,Next Day Air,No,No,46,Google Pay,Bi-Weekly
3365,50.0,Male,Wallet,Accessories,2522,Ahmedabad,M,Peach,Fall,3.2,No,Standard,No,No,7,Debit Card,Monthly
3366,43.0,Male,Jeans,Clothing,4289,bengaluru,L,Teal,Fall,3.9,No,Express,No,No,45,UPI,Every 3 Months
3367,38.0,Male,Wallet,Accessories,4992,JAIPUR,M,Red,Spring,3.6,No,2-Day Shipping,No,No,47,Paytm,Quarterly
3368,44.0,M,Trousers,Clothing,3575,Mumbai,M,Blue,Summer,3.1,No,Store Pickup,No,No,6,Paytm,Fortnightly
3369,30.0,Female,Mojaris,Footwear,1997,MUMBAI,M,Blue,Spring,4.8,No,Express,No,No,29,cash,Every 3 Months
3370,47.0,Male,T-Shirt,Clothing,999999,Patna,M,Indigo,Winter,3.8,No,2-Day Shipping,No,No,42,Paytm,Monthly
3371,30.0,Female,Wallet,Accessories,2198, Surat ,M,Charcoal,Summer,2.8,No,Store Pickup,No,No,46,Google Pay,Fortnightly
3372,49.0,Male,Saree,Clothing,7575,Bhopal,S,Turquoise,Winter,4.0,No,Next Day Air,No,No,28,Paytm,Annually
3373,56.0,Male,Lehenga,Clothing,1817,Hyderabad,M,Maroon,Winter,4.6,No,Free Shipping,No,No,14,DEBIT CARD,Every 3 Months
3374,70.0,F,Boots,Footwear,3991,Ahmedabad,M,Purple,Spring,3.5,No,Store Pickup,No,No,12,UPI,Every 3 Months
3375,22.0,Male,Saree,Clothing,3722,Jaipur,S,Lavender,Spring,3.7,No,2-Day Shipping,No,No,41,Debit Card,Annually
3376,51.0,Male,Loafers,Footwear,7261,CHENNAI,XL,Yellow,Fall,4.9,No,Express,No,No,8,UPI,Annually
3377,22.0,Male,Watch,Accessories,3455,VARANASI,M,Green,Winter,4.1,No,Store Pickup,No,No,24,phonepe,Quarterly
3378,37.0,M,Shirt,Clothing,2330,vadodara,M,Yellow,Winter,4.6,No,Next Day Air,No,No,18,Credit Card,Fortnightly
3379,49.0,M,T-Shirt,Clothing,5793,Chandigarh,L,Gold,Fall,4.5,No,Next Day Air,No,No,6,Paytm,Quarterly
3380,61.0,male,Shawl,Accessories,3734,Surat,L,Turquoise,Summer,5.0,No,Store Pickup,No,No,40,Debit Card,Weekly
3381,41.0,Female,Jeans,Clothing,4069,Jaipur  ,L,Blue,Summer,3.8,No,Standard,No,No,6,Credit Card,Every 3 Months
3382,57.0,Female,Scarf,Accessories,4816,Nagpur,L,Turquoise,Winter,4.7,No,Standard,No,No,27,CREDIT CARD,Quarterly
3383,34.0,Male,Jacket,Clothing,2806,bhopal,M,Maroon,Spring,2.8,No,Express,No,No,2,Credit Card,Weekly
3384,27.0,Male,Coat,Outerwear,3110,Pune,M,Pink,Fall,2.6,No,Next Day Air,No,No,39,Credit Card,Bi-Weekly
3385,39.0,F,Kurta,Clothing,1874,Lucknow,L,Maroon,Summer,3.8,No,Free Shipping,No,No,9,Credit Card,Quarterly
3386,62.0,Male,Shawl,Accessories,6251,lucknow,M,Olive,Winter,2.8,No,Standard,No,No,16,UPI,Every 3 Months
3387,34.0,Female,Ethnic Top,Clothing,4774,Patna  ,M,Lavender,Fall,2.6,No,2-Day Shipping,No,No,36,Google Pay,Quarterly
3388,53.0,Female,Jeans,Clothing,5659,AGRA,S,Pink,Spring,3.4,No,2-Day Shipping,No,No,2,Paytm,Bi-Weekly
3389,35.0,Male,Kurti,Clothing,4771,Chandigarh,M,Cyan,Spring,4.5,No,Store Pickup,No,No,21,Paytm,Weekly
3390,38.0,Female,Kurti,Clothing,4458,Patna  ,L,Maroon,Fall,3.8,No,Free Shipping,No,No,39,upi,Annually
3391,32.0,Female,Jeans,Clothing,5404,AHMEDABAD,S,Red,Summer,3.0,No,Next Day Air,No,No,38,Debit Card,Annually
3392,47.0,female,T-Shirt,Clothing,4362, Ahmedabad ,M,Silver,Fall,3.7,No,2-Day Shipping,No,No,6,upi,Every 3 Months
3393,53.0,Male,Scarf,Accessories,5461, Hyderabad ,XL,Blue,Winter,4.4,No,Free Shipping,No,No,6,cash,Bi-Weekly
3394,60.0,F,Kurta,Clothing,6573,Surat  ,M,Gold,Fall,3.1,No,Next Day Air,No,No,50,net banking,Monthly
3395,31.0,Female,Boots,Footwear,7440,Chandigarh,S,Yellow,Spring,4.2,No,Store Pickup,No,No,9, Credit Card ,Annually
3396,44.0,male,Jeans,Clothing,3363,CHANDIGARH,M,Silver,Winter,,No,Free Shipping,No,No,15,Google Pay,Every 3 Months
